avatar,category,delivery_fee,delivery_time,distance,name,price_range,rating,url
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201904221830_3ea887f5-3919-45cf-88c2-eb032e2a52cd.png",Açaí,5.0,55,4.82,Açaíteria do Monstro,CHEAPEST,4.313950061798096,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/acaiteria-do-monstro-bosque-dos-eucaliptos/3ea887f5-3919-45cf-88c2-eb032e2a52cd
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/9576c683-0ccd-44de-a3c9-cee945a6c70b/201904291733_VdIu_i.png",Lanches,5.0,55,4.82,Açaí do Keke,CHEAPEST,4.111110210418701,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/acai-do-keke-bosque-dos-eucaliptos/9576c683-0ccd-44de-a3c9-cee945a6c70b
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/9362fe41-cb4f-42b5-838d-b860bc5f78ed/201904252249_5Ozq_i.jpg",Lanches,3.5,70,5.46,Jk Delivery,CHEAPEST,4.333330154418945,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/jk-delivery-chacaras-reunidas/9362fe41-cb4f-42b5-838d-b860bc5f78ed
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902080931_ab87e3f7-893a-45a9-aa1a-cfdacbc7cc43.jpg",Doces & Bolos,7.0,70,6.24,Doçuras da Lu,CHEAPEST,4.708330154418945,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/docuras-da-lu-cidade-morumbi/ab87e3f7-893a-45a9-aa1a-cfdacbc7cc43
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902011529_999f6eb2-ee4f-4701-a571-81dfcc7f1964.png",Pizza,0.0,35,4.03,Master Pizza,CHEAP,4.695980072021484,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/master-pizza-jardim-america/999f6eb2-ee4f-4701-a571-81dfcc7f1964
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/6b7966dd-18e4-4be0-a608-35bb198d6e2e/201901072032_dcfdd.jpg",Pizza,0.0,40,3.95,America Pizza,CHEAP,4.637810230255127,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/america-pizza-jardim-america/6b7966dd-18e4-4be0-a608-35bb198d6e2e
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201803191330_a0d528fc-0028-4151-b025-cacb48d113c2.png",Bebidas,9.0,40,4.98,Madrugadão,MODERATE,4.456520080566406,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/madrugadao-vila-tatetuba/a0d528fc-0028-4151-b025-cacb48d113c2
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201708242041_3659ca36-6d69-4484-8b9c-c78ac79bb2bc.png",Lanches,0.0,50,7.87,Hora do Lanche,CHEAPEST,4.448860168457031,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/hora-do-lanche-chacaras-reunidas/3659ca36-6d69-4484-8b9c-c78ac79bb2bc
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201809042154_6fc7d80d-2aaa-437e-9dc0-24b16da54b7e.png",Lanches,5.0,50,4.73,K&k Burguer Delivery,CHEAPEST,4.361780166625977,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/kk-burguer-delivery-bosque-dos-eucaliptos/6fc7d80d-2aaa-437e-9dc0-24b16da54b7e
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201708081608_74dde208-f99c-4e06-bb90-2bbbfaffeb7e.jpg",Açaí,7.0,60,5.55,Rei do Açai,CHEAPEST,4.2891998291015625,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/rei-do-acai-bosque-dos-eucaliptos/74dde208-f99c-4e06-bb90-2bbbfaffeb7e
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201803031052_8727c636-0cc3-494c-ace5-f91852786489.png",Lanches,0.0,50,6.92,Snack Hunger,CHEAPEST,4.216869831085205,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/snack-hunger-jardim-vale-do-sol/8727c636-0cc3-494c-ace5-f91852786489
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/451fbacc-72b7-4ae8-9047-2e29d947e41e/201903122014_goian.png",Lanches,10.0,70,6.62,Goiano Lanchebar,CHEAPEST,3.736840009689331,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/goiano-lanchebar-cidade-morumbi/451fbacc-72b7-4ae8-9047-2e29d947e41e
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201706271259_112b4bfc-1fea-455d-9eee-ea0d0d51e8cd.jpg",Lanches,0.0,40,4.41,Lecos Lanches,CHEAPEST,3.7223799228668213,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/lecos-lanches-jardim-america/112b4bfc-1fea-455d-9eee-ea0d0d51e8cd
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/24e91ea8-cccc-4a1e-81dd-990688efec36/201901181006_image.png",Lanches,0.0,40,4.15,Cia do Burguer Delivery,CHEAPEST,3.2262799739837646,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/cia-do-burguer-delivery-jardim-america/24e91ea8-cccc-4a1e-81dd-990688efec36
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/a31e0a3a-09c0-4097-a348-4482fd74a3aa/201901101141_28684.png",Chinesa,5.5,50,1.37,Lig-lig - São José dos Campos,MODERATE,4.604189872741699,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/lig-lig---sao-jose-dos-campos-vila-adyana/a31e0a3a-09c0-4097-a348-4482fd74a3aa
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/a4d259a7-9a48-484f-9d8a-7503d246601b_LUGSJ_LINA01.jpg",Cozinha Rápida,4.9,27,1.07,Lug's Jardim Colinas,MODERATE,3.979170083999634,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/lugs-jardim-colinas-jardim-das-colinas/a946eefc-1d15-4fd0-b600-df2813cc3204
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901121634_6533d308-adc9-41a9-aa22-b4bbd3cdfe71.jpg",Lanches,0.0,25,1.55,Mordidela São José dos Campos,CHEAPEST,3.941080093383789,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/mordidela-sao-jose-dos-campos-jardim-aquarius/6533d308-adc9-41a9-aa22-b4bbd3cdfe71
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201903132142_865a29cb-1f3e-451e-abfc-f0d25f262819.png",Doces & Bolos,4.9,40,1.03,Bolo da Madre - São José dos Campos,CHEAPEST,4.678569793701172,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/bolo-da-madre---sao-jose-dos-campos-vila-ema/865a29cb-1f3e-451e-abfc-f0d25f262819
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/ae2d55a0-27cf-4b47-9c80-e77f423e2825/201904231802_Pboe_l.jpg",Lanches,6.0,60,2.45,Croasonho - Vale Sul,MODERATE,4.614230155944824,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/croasonho---vale-sul-jardim-satelite/ae2d55a0-27cf-4b47-9c80-e77f423e2825
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901080957_5948cb20-c93d-4144-a566-ff2c9717d7f9.jpg",Açaí,0.0,21,1.38,Açaí Concept São José dos Campos,CHEAPEST,4.610869884490967,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/acai-concept-sao-jose-dos-campos-jardim-aquarius/5948cb20-c93d-4144-a566-ff2c9717d7f9
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/Big Picanha_BIGXP_RVALE.png",Lanches,4.9,69,2.27,Big X Picanha - Center Vale,CHEAPEST,4.5963897705078125,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/big-x-picanha---center-vale-jardim-paulista/3c11d37e-c777-4645-8618-10d4a2f0490e
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/d6b1fe42-8672-4dea-baff-d964635c64bd/201903221448_image.jpg",Pizza,12.0,60,11.87,Tubarao Pizzas,EXPENSIVE,5.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/tubarao-pizzas-jardim-santa-ines-iii/d6b1fe42-8672-4dea-baff-d964635c64bd
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201903231404_d7223208-7b0d-464e-9987-b09b8f016329.jpg",Brasileira,4.9,40,1.32,Restaurante Villa Velha,MODERATE,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/restaurante-villa-velha-centro/d7223208-7b0d-464e-9987-b09b8f016329
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/02b4b784-d56b-4747-965d-c1a785f0efdf/201903252037_7h0O_i.jpg",Pizza,4.9,40,1.33,Ritorno Sanja Borda Vulcao,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/ritorno-sanja-borda-vulcao-vila-guaianazes/02b4b784-d56b-4747-965d-c1a785f0efdf
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/9e075ffa-876e-478e-8cf5-6ad6ade1f26d/201904012043_0ZJw_l.png",Lanches,4.9,60,3.99,Super Dog Laches,CHEAPEST,4.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/super-dog-laches-jardim-america/9e075ffa-876e-478e-8cf5-6ad6ade1f26d
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/8606b0c9-916d-4e8e-8b98-4f8e53eed4ad/201903291709_dI9Z_i.png",Salgados,9.0,90,5.43,Neyde Buffet,CHEAP,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/neyde-buffet-vila-industrial/8606b0c9-916d-4e8e-8b98-4f8e53eed4ad
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201903301911_a5a5a950-10f4-463b-841e-9fca9d66e072.jpg",Brasileira,4.9,60,3.91,Traira & Cia,CHEAP,5.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/traira--cia-jardim-das-industrias/a5a5a950-10f4-463b-841e-9fca9d66e072
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201904291238_3748ab9d-bc3b-4698-a521-cc65c1536b06.png",Doces & Bolos,10.9,60,1.39,Giuliana Flores Sj dos Campos,CHEAP,0.0,https://www.ifood.com.br/delivery/sj-dos-campos-sp/giuliana-flores-sj-dos-campos-jardim-sao-dimas/3748ab9d-bc3b-4698-a521-cc65c1536b06
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201904011241_599b330b-1530-4187-935a-fb9c6623f7a4.jpg",Salgados,4.9,60,3.73,Espetinho do Papai,CHEAPEST,3.625,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/espetinho-do-papai-jardim-satelite/599b330b-1530-4187-935a-fb9c6623f7a4
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/dcbf5c89-35b7-42d6-9323-d812b7c94153/201904021002_G2f9_i.png",Marmita,4.0,100,12.32,The Noite Marmitaria,CHEAPEST,3.9333300590515137,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/the-noite-marmitaria-parque-novo-horizonte/dcbf5c89-35b7-42d6-9323-d812b7c94153
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/7789d16c-9db8-4fa7-a208-cd1fc5be346a/201904092004_L4Vp_.jpeg",Lanches,0.0,20,0.51,Lanchonete Esplanada,CHEAPEST,2.666670083999634,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/lanchonete-esplanada-jardim-esplanada/7789d16c-9db8-4fa7-a208-cd1fc5be346a
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/2349177a-4cbd-4ca7-8bdb-8f41feee1e1b/201904031319_0OyC_i.png",Pizza,12.0,75,8.9,Pizzaria Bela Jully,MODERATE,4.75,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pizzaria-bela-jully-jardim-motorama/2349177a-4cbd-4ca7-8bdb-8f41feee1e1b
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/37a75629-6fd4-450f-b134-35311a16b235/201904040033_1MKc_i.png",Marmita,4.9,40,1.01,Dom Badini,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/dom-badini-vila-ema/37a75629-6fd4-450f-b134-35311a16b235
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201904291238_519ca637-3152-4250-84ee-c888115489ff.png",Doces & Bolos,10.9,60,2.62,Giuliana Flores Sj dos Campos 2,CHEAP,0.0,https://www.ifood.com.br/delivery/sj-dos-campos-sp/giuliana-flores-sj-dos-campos-2-jardim-augusta/519ca637-3152-4250-84ee-c888115489ff
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/d3e24ce4-5650-4a79-bf16-a098994e77b0/201904041606_uXKF_i.jpg",Lanches,4.9,60,3.85,Migliore,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/migliore-jardim-das-industrias/d3e24ce4-5650-4a79-bf16-a098994e77b0
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/fc9d81cf-f246-41a9-ad6c-aa472675a1ed/201904221134_sJkz_.jpeg",Açaí,4.9,40,2.15,Rei do Fogão,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/rei-do-fogao-centro/fc9d81cf-f246-41a9-ad6c-aa472675a1ed
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/1d253761-2b99-436a-8e43-aa9c6dd98657/201904151600_Jw8K_i.png",Lanches,5.0,50,3.16,Hamburgueria Fred & Leo,CHEAPEST,4.892859935760498,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/hamburgueria-fred--leo-floradas-de-sao-jose/1d253761-2b99-436a-8e43-aa9c6dd98657
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/fb3e85ac-81b0-4ec2-a757-4efbbeb93378/201905060016_P8OD_a.png",Saudável,7.0,60,3.46,100% Fit,CHEAPEST,4.666669845581055,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/100-fit-monte-castelo/fb3e85ac-81b0-4ec2-a757-4efbbeb93378
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/4d3e5212-f6e2-41f1-93e7-4aa194fb9c9d/201904091904_nvh6_i.jpg",Marmita,4.9,40,2.12,Papagaios Grill,CHEAPEST,5.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/papagaios-grill-centro/4d3e5212-f6e2-41f1-93e7-4aa194fb9c9d
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201904111242_3804ca50-9ce0-4671-a169-07df6d3bbb42.jpg",Marmita,4.9,60,3.34,J.tempero Brasil,CHEAPEST,5.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/jtempero-brasil-jardim-satelite/3804ca50-9ce0-4671-a169-07df6d3bbb42
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201904111053_1ca02e70-5b7a-4531-8bc5-7a81a3f352cb.png",Brasileira,4.9,40,1.28,Deli Cassiano,CHEAPEST,5.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/deli-cassiano-jardim-das-colinas/1ca02e70-5b7a-4531-8bc5-7a81a3f352cb
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/33219e5b-ab3f-4efa-be31-de6f5d61638a/201904121633_P7em_i.jpg",Lanches,5.0,65,7.56,SANDUBA'S LANCHES,CHEAPEST,4.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/sandubas-lanches-vila-sao-geraldo/33219e5b-ab3f-4efa-be31-de6f5d61638a
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201904191531_28a58597-411f-447f-b3b8-aec1bb7d8cd8.jpg",Marmita,4.9,60,3.95,Ponto da Quentinha,CHEAPEST,5.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/ponto-da-quentinha-jardim-das-industrias/28a58597-411f-447f-b3b8-aec1bb7d8cd8
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201812061658_74238616-9d34-47c8-ad49-6a9134ba5e0b.jpg",Marmita,4.0,50,2.56,Vallecozinha,CHEAPEST,4.267519950866699,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/vallecozinha-jardim-paulista/74238616-9d34-47c8-ad49-6a9134ba5e0b
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/d8455b3b-361c-4d54-8b44-b86c861d9df5/201904252323_Ja6x_p.jpg",Brasileira,6.0,45,6.1,Jô Pizzaria e Esfiharia,CHEAPEST,4.259379863739014,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/jo-pizzaria-e-esfiharia-jardim-portugal/d8455b3b-361c-4d54-8b44-b86c861d9df5
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201812080906_63b435ea-0a50-4d94-b4e1-5e6c2b92511c.png",Japonesa,4.9,23,1.04,Asami Sushi Sjc,MODERATE,4.258820056915283,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/asami-sushi-sjc-vila-ema/63b435ea-0a50-4d94-b4e1-5e6c2b92511c
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/0476ffd1-3b16-42dd-8752-cfb2ea2c8f6e/201812181017_what.jpeg",Brasileira,4.0,75,4.97,Cozinha das Comadres,CHEAPEST,4.25,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/cozinha-das-comadres-vila-industrial/0476ffd1-3b16-42dd-8752-cfb2ea2c8f6e
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/65fe272e-390c-42b5-84b2-92b2f5261519/201903141922_image.jpg",Lanches,4.0,40,3.27,Mister Gulas´s,CHEAPEST,4.25,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/mister-gulass-jardim-satelite/65fe272e-390c-42b5-84b2-92b2f5261519
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902051132_7945424c-654f-4f35-8dbb-852ba0da9b5a.jpg",Brasileira,5.0,60,4.91,Apetilly Restaurante,CHEAPEST,4.236110210418701,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/apetilly-restaurante-conjunto-residencial-trinta-e-um-de-marco/7945424c-654f-4f35-8dbb-852ba0da9b5a
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/7aa21396-8f65-4f9a-9fee-984d5addcfb8/201905032024_82p7_d.png",Pizza,5.0,70,3.72,Due Fratelli Pizzaria - Delivery,MODERATE,4.235290050506592,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/due-fratelli-pizzaria---delivery-parque-industrial/7aa21396-8f65-4f9a-9fee-984d5addcfb8
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/logo_famil_fihas.jpg",Pizza,0.0,55,6.03,Family Pizzas e Esfihas,CHEAPEST,4.227270126342773,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/family-pizzas-e-esfihas-bosque-dos-eucaliptos/36f92a16-ddb5-4933-bcf1-3b09b88de29a
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/4de26d9e-a13d-4118-80f3-813b3f2dc00a/201809202010_logo2.jpg",Pizza,5.99,50,7.9,Zacarone Pizzas e Batatas,CHEAP,4.226469993591309,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/zacarone-pizzas-e-batatas-residencial-uniao/4de26d9e-a13d-4118-80f3-813b3f2dc00a
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/d33c0234-2393-47e2-863b-0e8fb79d4347/201902051206_kdk.jpg",Variada,2.0,30,1.51,Seu Dito Bar e Restaurante,CHEAP,4.226089954376221,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/seu-dito-bar-e-restaurante-jd-sao-dimas/d33c0234-2393-47e2-863b-0e8fb79d4347
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/logo_thebe_urger.jpg",Lanches,3.0,40,3.01,The Best Burger,CHEAP,4.223529815673828,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/the-best-burger-floradas-de-sao-jose/0427eac9-2360-4a20-a00f-86315f2c3330
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/logodom2_pizza_inius.png",Pizza,0.0,55,5.15,Pizzaria Dominius,CHEAPEST,4.221459865570068,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pizzaria-dominius-jardim-oriente/1b9bbb13-1e1e-4c31-96fd-f5d5ed61c1e3
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/32b96bac-f8ef-4724-bd84-372b6649b8b1/201904120129_L3dj_i.jpg",Pizza,10.0,45,3.58,Scarollas Delivery,CHEAP,4.214290142059326,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/scarollas-delivery-jardim-das-industrias/32b96bac-f8ef-4724-bd84-372b6649b8b1
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/489074f3-1550-4831-9407-bd18fb89c272/201904251332_Pgr6_3.jpg",Cafeteria,4.9,28,1.17,Bona Petit,CHEAPEST,4.199999809265137,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/bona-petit-jardim-das-colinas/489074f3-1550-4831-9407-bd18fb89c272
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/1d247f62-0ee4-4418-8fac-b002d6a9043e/201901241106_image.png",Brasileira,4.0,70,3.33,Nova Marmitaria Fortaleza,CHEAPEST,4.199999809265137,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/nova-marmitaria-fortaleza-parque-industrial/1d247f62-0ee4-4418-8fac-b002d6a9043e
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902101721_8dd12215-7c58-4f28-ae05-29e1e2a4c79a.png",Brasileira,4.9,24,0.3,Barbagato Lanchonete e Restaurante,CHEAPEST,4.199999809265137,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/barbagato-lanchonete-e-restaurante-jardim-nova-america/8dd12215-7c58-4f28-ae05-29e1e2a4c79a
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/e5bf6200-6264-41be-9d2f-a98b6b9a2ef6/201902261350_image.jpg",Pastel,9.0,70,7.28,Pastel da Tia,CHEAPEST,4.199999809265137,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pastel-da-tia-vila-ester/e5bf6200-6264-41be-9d2f-a98b6b9a2ef6
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/a0ddd86f-aad7-46b7-8892-595f6d3f4c8e/201901311900_theho.jpg",Lanches,6.0,60,3.73,The House Burguer,CHEAPEST,4.194439888000488,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/the-house-burguer-jardim-alvorada/a0ddd86f-aad7-46b7-8892-595f6d3f4c8e
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901241547_0105b660-5c0c-4696-8041-ed734788e260.png",Lanches,4.9,29,1.19,Gatita's,CHEAPEST,4.1904802322387695,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/gatitas-jardim-santa-madalena/0105b660-5c0c-4696-8041-ed734788e260
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201803121318_3f56f244-6ccf-4a5c-9f26-235ad8492115.bmp",Lanches,6.0,70,4.54,Toscanos Hamburgueria Gourmet,CHEAPEST,4.189189910888672,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/toscanos-hamburgueria-gourmet-vila-industrial/3f56f244-6ccf-4a5c-9f26-235ad8492115
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201903201828_f80d5855-f8b7-43d2-acc9-f903dd415bec.jpg",Brasileira,4.9,40,1.55,La Casa Nostra,CHEAPEST,4.1875,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/la-casa-nostra-jardim-sao-dimas/f80d5855-f8b7-43d2-acc9-f903dd415bec
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902071605_6c5eeb05-2c94-4ed6-8dba-72e4ef9a6a44.jpg",Brasileira,4.0,60,4.88,Jeitinho Mineiro,CHEAPEST,4.181819915771484,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/jeitinho-mineiro-alto-da-ponte/6c5eeb05-2c94-4ed6-8dba-72e4ef9a6a44
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/65d04e7c-f067-4e06-8fb1-fd44247e34fc/201902080939_image.jpg",Brasileira,3.0,60,2.62,Sabor de Casa,CHEAPEST,4.1803297996521,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/sabor-de-casa-jardim-bela-vista/65d04e7c-f067-4e06-8fb1-fd44247e34fc
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201803151431_dfc8dab3-8a04-46e9-94a3-473e8690cc59.jpg",Carnes,4.9,32,1.55,Filémiau- São Dimas,MODERATE,4.179490089416504,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/filemiau--sao-dimas-jardim-sao-dimas/dfc8dab3-8a04-46e9-94a3-473e8690cc59
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/2248a4c7-3a99-4392-921b-65a70bedd158/201905031501_1ekR_l.jpg",Brasileira,4.9,27,1.5,Giraffas-shopping Colinas,CHEAP,4.179100036621094,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/giraffas-shopping-colinas-jardim-das-colinas/2248a4c7-3a99-4392-921b-65a70bedd158
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/7280c0d9-0a2e-42cc-8d76-177e18eeeb57/201808281227_rei.jpg",Lanches,0.0,60,0.99,Rei do Burger,CHEAP,4.173910140991211,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/rei-do-burger-jardim-esplanada/7280c0d9-0a2e-42cc-8d76-177e18eeeb57
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902050846_1210a9d6-11d1-4e69-8b56-bafa617dbcb4.jpg",Pizza,12.0,70,10.3,Fornalha,MODERATE,4.173910140991211,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/fornalha-residencial-uniao/1210a9d6-11d1-4e69-8b56-bafa617dbcb4
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901181753_59e4efd2-ce1f-48e7-b937-f0e4f6a8fab5.jpg",Brasileira,10.0,55,5.53,Franguinho,MODERATE,4.170730113983154,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/franguinho-jardim-ismenia/59e4efd2-ce1f-48e7-b937-f0e4f6a8fab5
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/8ecdd8d3-57c8-4fc2-8446-f20a59485e4a/201808161254_97122.png",Salgados,3.0,55,4.27,Mini Delícia Express,CHEAPEST,4.159999847412109,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/mini-delicia-express-vila-industrial/8ecdd8d3-57c8-4fc2-8446-f20a59485e4a
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201903131500_f73527be-fbe6-4c53-9756-18789bc1d7a1.png",Lanches,7.0,45,4.28,Espetinhos e Lanches Jk,CHEAPEST,4.1578898429870605,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/espetinhos-e-lanches-jk-vila-nova-cristina/f73527be-fbe6-4c53-9756-18789bc1d7a1
